,test_comment,sim,y_true
234,อาหารที่ดีต่อสุขภาพหาได้ไม่ง่ายเลยในปัจจุบันแต่ร้านสวนผักโอ้กะจู๋ได้นำผักorganicที่มีประโยชน์ต่อสุขภาพมากมายมารังสรรค์อาหารออกมาอย่างหลากหลายทำให้อาหารออกมามีรสชาติที่อร่อยและมีความหลายหลายของรสชาติเพื่อที่จะให้ลูกค้าที่มีรสนิยมการรับประทานอาหารที่แตกต่างกันได้เลือกทานในแบบที่ตัวเองต้องการ,0.2620689655172414,0
235,ร้านข้าวหมูทอดทงคัตสึมีหลายร้านมากๆในไทยแต่ร้านที่ผมทานแล้วว่าร้านนี้อร่อยที่สุดราคาถูกกว่าร้านหมูทอดพรีเมี่ยมบนห้างอีกร้านออกจะหายากสักหน่อยแต่คุ้มค่าในการเดินทางมาทานแน่นอนร้านมีสองชั้นแคบไปนิดชั้นบนสูบบุหรี่ได้ด้วย,0.11594202898550725,1
236,"ค่าเฟ่ขนาดเล็กๆมีโต๊ะนั่งประมาณ4โต๊ะเมนูของร้านมีทั้งของคาวเเละหวานเครื่องดื่มไอศรีมหลากหลายรสชาติการตกแต่งร้านใช้เฟอร์นิเจอร์ไม้เป็นหลักบรรยากาศภายนอกร้านค่อนข้างวุ่นวายเนื่องจากอยู่ใกล้กับตลาดขายส่งพืชผลทางการเกษตรเเต่เมื่อเข้าไปนั่งภายในร้านบรรยากาศค่อนข้างเงียบสงบสามารถนั่งเพลินๆกับการจิบเครื่องดื่มเเละทานอาหารไปด้วยเเบบสบายๆ

เมนูที่ลอง

ชาเขียวเย็น45บาทคุ้มค่ากับราคารสชาติถือว่าโอเคสำหรับคนชื่นชอบชาเขียวไม่ควรพลาดเเต่เหมือนว่าไม่ได้ชงสดๆเพราะตอนสั่งเเอบเห็นว่าชงใส่กระบอกน้ำไว้เเล้ว

ข้าวหมูกุ้งกระเทียม75บาทเป็นอาหารที่มีการเตรียมไว้เเล้ว

ไอติมใบข้าวอ่อน40บาทรับรู้ถึงรสชาติความเป็นออเเกนิคไม่หวานมากเนื้อเนียนละเอียดรสชาติค่อนข้างดี",0.21212121212121213,0
237,จริงๆที่นี่อร่อยหลายอย่างครับก๋วยจั๊บหมูตุ๋นแต่ที่ชอบมากที่สุดคือหมูกรอบครับสั่งเปล่าๆแล้วสั่งข้าวเปล่ามากินคู่กันฟินไม่รู้ลืมเพราะหมูกรอบเป็นหมูกรอบแบบย่างไม่ใช่แบบทอดจะหอมและกรอบหนังมากกว่าต้องลองครับ,0.09392265193370165,0
238,"มาบางลำภูแล้วไม่แวะร้านนี้เหมือนขาดอะไรไปขนาดสวาปามข้าวแกงร้านใกล้ๆกันมาแล้วก็ต้องแวะร้านนี้จนได้

อาอีซะฮ์รสดีอยู่ทนอยู่นานคู่บางลำภูข้าวหมกไก่เป็นจานโปรดที่ต้องแวะมากินข้าวหมกขมิ้นหอมเตะจมูกตั้งแต่แม่ค้าตักข้าวออกมาจากหม้อ

โปะสะโพกไก่ชิ้นพอกินบนข้าวโรยหอมแดงทอดราดน้ำจิ้มหวานเปรี้ยวนิดๆลงไปคลุกกินพร้อมข้าวกัดแตงกวาผักหอมตามมันช่างดีต่อใจเสียจริง

แม้เวลาจะผ่านไปนานเท่าไรเราก็จะไม่ลืมแวะไปกิน",0.2517482517482518,0
239,โอมากาเสะราคาไม่แรงมากมีการฟิวชั่นปรับรสให้ถูกปากคนไทยเชฟอารมณ์ดีขำขันใครงบน้อยอยากชิมมาลองดูนะครับ,0.16326530612244897,1
240,"ก๋วยจั๊บนายเอ็กถือเป็นรายการอาหารอีกชนิดหนึ่งซึ่งมาเยาราชต้องห้ามพลาดเด็ดขาดตอนที่ไปถึงค่อนข้างดึกและเหลืออะไรกินได้ไม่มากเพราะขายดีของหมดเร็วจัดไปตามความเหมาะสม

พิกัด:เยาวราช",0.08878504672897196,1
241,เพลงเพราะอาหารอร่อย,0.5765765765765766,1
242,"ร้านตกแต่งโดยของเก่าสวยดีและมีการจัดดอกไม้สวยงามประดับและบูชาตามจุดต่างๆของร้าน

อาหารเด็ดที่ต้องสั่งทุกครั้งคือหอยดิสโก้เนื้อหอยลวกได้พอดีมากๆน้ำจิ้มซีฟู้ดราดมาท่วมท้นดีที่รสไม่จัดมากเพราะดูจากปริมาณอาจตายด้วยความเผ็ดได้ทอดมันปลากรายอร่อยเหนียวมากแกงเขียวหวานลูกชิ้นปลากรายหวานไปนิดนึงแต่ก็อร่อยแต่พอสั่งลูกชิ้นปลากรายลวกจิ้มรู้เลยว่าลูกชิ้นปลากรายทำบางมากบางอีกนิดก็จะเป็นข้าวเกรียบแล้ว",0.16339869281045752,0
243,"เป็นร้านเบเกอรี่ญี่ปุ่นเล็กๆอยู่ในซอยค่ะ

มีทั้งขนมปังและเค้กหน้าตาน่าทานทั้งนั้น

ที่เลือกคือMincedMeatSandwich(48THB)
แซนวิชชิ้นโตๆเนื้อเน้นๆแน่นๆคุ้มมากค่ะเนื้อหมูสับนุ่มชุ่มผสมกับหอมสมกับเป็นBestSellerค่ะ

CrabCreamCroquette(42THB)
ชิ้นนี้ราคาแอบสูงอยู่นะถ้าเปรียบกับขนาดแต่รสชาติต้องยอมทานตอนอุ่นร้อนๆข้างในเป็นมันบดนุ่มๆเนื้อปูกับหอมอร่อยเข้ากันดีค่ะ

BakeCheesecake(52THB)
ชีสเค้กราคาถูกมากกรสชาติก็ตามราคานะข้างบนทาด้วยเจลหวานๆรสชีสอ่อนมากๆเนื้อฟูๆรสชาติเหมือนเค้กธรรมดามากกว่าค่ะ",0.06299212598425197,0
244,เย็นตาโฟเครื่องเยอะรสเข้มข้นลูกชิ้นปลาฮื่อก้วยลูกชิ้นกุ้งทอดเกี๊ยวทอดอร่อยไม่โฟก็รสชาติใช้ได้โดยเฉพาะบะหมี่แห้งทานมานานแล้วหลังๆแต่งร้านสวยขึ้นขยายร้านเพิ่มสาขาเลยขึ้นราคานิดนึงแต่รสชาติยังเหมือนเดิมแนะนำเย็นตาโฟ+เพิ่มลูกชิ้นกุ้งทอดเกี๊ยวทอดและฮื่อก้วยพิเศษ,0.0,0
245,อาหารร้านนี้หน้ากินสุดๆทุกคนก็ต้องลองมาชิมนะครับอาหารอร่อยติดปากทุกคนแน่นอน,0.1357142857142857,0
246,"อาหารอร่อยใช้ได้เหมาะกะราคา
แนะนำเพสโต้กุ้งกับพิซซ่ามอซซาเรล่าน้ำ",0.22297297297297297,0
247,"ร้านตั้งอยู่ในซอยสุขุมวิท33/1ร้านเยเกอรี่สไตล์ญี่ปุ่นร้านไม่ใหญ่มากแต่อัดแน่นไม่ด้วยขนมต่างๆนานามีให้เลือกเยอะมากกน่าทานทั้งนั้นชิ้นใหญ่ไส้แน่นราคาไม่แรง

เมนูที่สั่ง
-แซนวิชหมูสับกับหัวหอมใหญ่(48-)แซนวิชชิ้นอวบๆไส้ตู้มมากกกกชุ่มฉ่ำซอสหมูสับเน้นๆหอมหอมใหญ่สุดๆซอสเค็มๆหวานนิดๆชิ้นเดียวอิ่ม
-ชูว์พายตัวแป้งตอนยังไม่แช่เย็นนุ่มมากกกกหน้ากรอบโรยน้ำตาลอร่อยสุดๆพอน้ำไปแช่เย็นแป้งจะแข็งขึ้นนิดนึงแต่จะได้ไส้ครีมเย็นๆอร่อยไปอีกแบบครีมหวานน้อยหอมละมุนสุดๆเมนูที่ให้10
-ขนมปังคัสตาทแป้งนุ่มมากกกกกกไส้ครีมแน่นๆกัดตรงไหนก็เจอไส้",0.3333333333333333,0
248,"วันนี้ไม่ได้ถ่ายรูปเยอะนะครับเนื่องจากเกรงใจครอบครัวแฟนพามาครั้งแรกไกลจากที่ผมอยู่มากๆๆๆๆๆ

-พนักงาน⭐️⭐️⭐️⭐️
บริการดีครับยิ้มแย้มเลย

-รสชาติ⭐️⭐️⭐️
เฉยๆครับเหมือนร้านอาหารตามห้างทั่วไปเหมือนมาซื้อบรรยากาศฟังเพลงย้อนยุคไอ้หมี่กรอบชาววังจะรสชาติไม่หวานมากออกเค็มอมเปรี้ยวเบาๆ
ขนมจีนซาวน้ำรสชาติหลากรสหวานเปรี้ยวเผ็ดแต่กินแล้วรู้สึกเย็นๆตัวน้ำยาหน้าตาเหมือนกล้วยบวชชีหวานรู้สึกเย็นเบาๆ",0.20253164556962025,0
249,บ้านน้ำเคียงดินบรรยากาศดีมากมีกระต่ายน้อยน่ารักๆมีเพลงสากลเพราะๆอาหารรสชาติอร่อยสมกับราคาบรรยากาศธรรมชาติล้วนๆเมนูแนะนำขาหมูเยอรมันซี่โครงหมูอบน้ำผึ้งกล้วยหอมทอดอร่อยมากอย่าลืมชิม!เมนูถูกปากทุกอย่าง,0.27972027972027974,0
250,"thaihomemadechocolateisreadytoserve,ireallysaidthatchocolatecomefromsouthofThailandanduwillsurpriseofthetaste.chocolatedrinkwasgood.andvarietykindofassortedchocolatehandmade-bonbon-toosweet",0.6,0
251,ผัดไทยรสชาติอร่อยดีอาจจะติดหวานนิดนึงแต่อร่อยจานเดียวอิ่มไม่ได้สั่งน้ำส้มเพราะหมดเลยสั่งน้ำมะพร้าวแทนโคตรหวานแสบคอใครชอบหวานๆฉ่ำๆแนะนำ,0.0,0
252,เมนูตัวนี้มาจากร้านISAOอิซาโอะสุขุมวิท31โดยเมนูนี้มีชื่อว่าน้องแจ๊คกี้หน้าตาที่คนทั่วๆไปเห็นจะเป็นหนอนน่ารักที่ทำว่าจากเอากุ้งมาเรียงให้สวยงามบิดไปมานับรวมๆซูชิที่ได้มาประมาณ10ชิ้นได้ถือว่าเมนูนี้ทำให้เราอิ่มได้เรยถ้ามากินคนเดียวถือว่าคุ้มค่าคุมราคาความอร่อยนี้ก็ดีเรยรสชาติจะเป้นความปั้นหน้ากุ้งรราดด้วยซอสหวานซอสสีดำๆที่เห็นในรูปนั้นช่วยให้ซูชิกุ้งจานนี้มีความแตกต่างทางด้านไอเดียการขายและเป็นที่จดจำของลูกค้าร้านนี้ดูแลลูกค้าเอใจใส่ดีเพราะมีค่าservicechartด้วยนะกินเยอะก็เสียเยอะนะจะบอกให้,0.352112676056338,0
253,"ในรานชั้น2บรรยากาศค่อนข้างส่วนตัวค่ะแต่บางทีจะเรียกพนักงานเติมอาหารยากนิดนึงก่อนสั่งอาหารพนักงานจะมีผ้าเย็นกลิ่นตะไคร้มาให้เช็ดมืออาหารรอไม่นานค่ะอาจเพราะไปช่วงบ่าย
อาหารรสชาติดีตัวทงคัตสึกรอบมากและชิ้นหนากว่าร้านอื่นประทับมากๆต้องกลับไปโดนอีกรอบ",0.0,0
254,"ต๋องเต็มโต๊ะร้านอาหารเหนืออยู่ในย่านถนนนิมมานที่โด่งดังในเรื่องร้านอาหารมากมายร้านนี้คนเยอะมากยิ่งตอนบ่ายๆเย็นคิวยาววมากดาราก็นิยมมาทานกันเยอะ
เราชอบทานอาหารรสจัดโดยปกติอาหารเหนือจะออกรสหวานแต่ที่นี้ไม่เลยทั้งแกงโฮะน้ำพริกหนุ่มน้ำพริกอ่องรสชาติจัดจ้านมากอร่อยมากเป็นร้านเดียวที่เราจะกินอาหารเหนือ",0.0,0
255,"ArnaudCarreคุณลุงชาวฝรั่งเศสเคยมีผลงานชื่อTheFrenchButcherที่NewYorkยาวนานกว่า10ปีแต่ตอนนี้มาอยู่เมืองไทยเปิดร้านเล็กๆในร้านไม่มีเมนูอาหารอยากทานอะไรต้องสั่งกับเชฟเลยคะยืนเลือกเนื้อได้ที่ตู้แช่ว่าต้องการส่วนไหนไปทำอะไรสับกันเห็นๆว่าต้องการขนาดเท่าไหร่หรือจะให้คุณลุงแนะนำก็ได้คะร้านนี้ไม่ได้มีแค่เนื้อน่ะคะปลาไก่ก็มี

SpeakEnglishกับคุณลุงArnaudเท่านั้นคุณลุงน่ารักอารมณ์ดีคอยเดินคุยกับลูกค้าสอบถามเรื่องรสชาติอาหารว่าอร่อยถูกปากมั้ย?

ราคาไม่แพงกับเนื้อวัวคุณภาพ

ควรโทรจองล่วงหน้าคะนี่ขนาดคนยังไม่ค่อยรู้จักโต๊ะยังเต็มเลยน่ะคะ",0.5446428571428571,0
256,"คือพาวิทยากรมาทานเจจำใจต้องกินปกติไม่ค่อยชอบร้านนี้เพราะรสชาติไม่ค่อยอร่อยแต่ต้องไปเพราะวิทยากรทานเจ

พอสั่งมมเป็นพิธีเฮ้ย!!อร่อยวุ้ยใช้ได้เลยปกติเจอแต่เจไม่ค่อยอร่อยแต่เย็นตาโฟเจร้านนี้ผ่านใช้ได้ถูกใจครับ",0.11188811188811189,0
257,"🍛คาเรไรซ์ข้าวแกงกระหรี่หน้าปลาหมึกชุบแป้งทอด(280)

ปลาหมึกชิ้นหนามากกกกกกกกทอดกรอบกำลังดีแกงกะหรี่กลมกล่อมหอมเครื่องเทศไม่เผ็ดแต่สามารถเติมผงพริกเองได้จานใหญ่มากกกกกได้เยอะมากกกกกวันนี้กินแบบไม่เติมข้าวอิ่มแปล้ค่าาา

280บาทเหมือนแพงแต่คุ้มมาก!เพราะได้
-🥗สลัดน้ำสลัดเหมือนมีกลิ่นแปลกๆไม่ค่อยชอบค่ะ
-🍚เติมข้าวฟรีไม่อั้นจ้าจุกๆเลยย
-🍮ขนมหวานCoffeejelly/Puddingนมสด

เราเลือกเป็นCoffeejellyเป็นเยลลี่รสกาแฟ4ก้อนเสิร์ฟพร้อมนมสด+น้ำเชื่อมค่ะนมสดอร่อยมากกกกกกกมันๆชอบบบบบบบ☺️",0.2,0
258,บรรยากาศยังเหมือนsmokehouseคงเดิมแต่รสชาติอาหารไม่อร่อยเท่าเดิมครัวซองค์ชุ่มมาการีนมากเกินไปจนมีบางส่วนไหม้อาหารราคาสูงมากกกกกแต่รสชาติงั้นๆมีขาหมูที่อร่อยพอใช้ได้ดีไม่เหมือนตอนsmokehouseแพงแต่ก็ยังอร่อยค่ะ,0.18181818181818182,1
259,"เสียงลือเสียงเล่าอ้างแดนไกล
ช็อคโกแลตภูมิใจไทยท่านว่า
ลิ้มลองให้รู้ไซร้ด้วยชิวหาตัวเอง
ภราดัยไม่รอท่ารีบมาไวๆ

ไช้ชวนชิมได้ยินมาสักพักว่าเทรนด์Cocoaกำลังมาหลังจากที่กาแฟได้เป็นที่นิยมกันเกลื่อนกลาดในยุคนี้คนไทยบริโภคช็อคโกแลตก็มากอยู่แต่เรามีความรู้เกี่ยวกับที่มาและกรรมวิธีการทำน้อยมากส่วนใหญ่จะช็อกโกแลตจะถูกนำไปใช้ในการขึ้นรูปทำขนมเบเกอรี่และการทำเป็นน้ำซอสราดบนขนมและเครื่องดื่มชนิดต่างๆร้านภราดัยถือเป็นหนึ่งในร้านบุกเบิกเรื่องนี้อย่างจริงจังหลังจากเปิดร้านได้2-3เดือนก็พิสูจน์ตัวจนกระทั่งช็อกโกแลตของภราดัยสามารถคว้าเหรียญเงินและเหรียญทองแดงจากการประกวด
InternationalChocolateAwards2018ในประเภทMicroBatchทั้งBelizeDarkMilk65%และNakhonSiThammarat58%นี่ก็กำลังลุ้นรางวัลในการประกวดระดับโลกด้วยที่น่าภูมิใจคือต่างชาติคงไม่คิดว่าคนไทยจะปลูกโกโก้คุณภาพดีได้

[ดื่มกันเถอะเรา]

เมนูเครื่องดื่มของทางร้านหลักๆก็จะมีChocolateDrinkมีทั้งแบบร้อนและแบบเย็น(100บาท)วันนี้ไช้ชวนชิมได้ลองSignatureIcedChocolateไปชอบนะเป็นเครื่องดื่มช็อกโกแลตแบบผสมเสร็จตามสูตรของร้านมีการโรยช็อกโกแลตสับบนถ้วยด้วยนี่ถ้าสามารถออกแบบปรับระดับความหวานที่ลูกค้าชื่นชอบได้ด้วยจะดีมากเลยครับในส่วนของช็อกร้อนขอแปะไว้สำหรับครั้งหน้า

นอกจากนี้ยังมีเมนูกาแฟด้วยนะถ้าเป็นEspressoBarก็จะมีทั้งAmericano,Espresso,CappuccinoและMochaราคาเดียวคือ80บาทในส่วนของSlowBrewCoffeeก็จะมี2สูตรคือParadaiBlend(80บาท)และSingleOrigin(100บาท)

และก็มีเมนูชาด้วยทั้งThaiTeaและMatchaLatte(80บาท)

จะว่าไปแล้วสำหรับเครื่องดื่มCraftedในราคา80-100บาทนับว่าคุ้มค่ามากครั้งหน้าอยากลองทั้งช็อกร้อนและSlowBrewCoffeeด้วยอยากรู้ว่ากาแฟจะเด็ดสู้ช็อกโกแลตได้รึเปล่า

[เสพงานศิลป์กับช็อกบอนบอน]

ไหนๆก็สั่งเครื่องดื่มมาแล้วก็น่าจะมีของหวานมากินคู่กันด้วยร้านภราดัยยังไม่เห็นมีขนมประเภทเบเกอรี่และเค้กเสิร์ฟเพราะจุดขายคงอยู่ที่ช็อกโกแลตเป็นหลักเลยมีBonbon(บอนบอนหรือบงบงแล้วแต่จะเรียก)เป็นทางเลือกให้ปกติเราจะคุ้นแต่ChocolateTruffleเป็นช็อกโกแลตชุบรูปทรงกลมคล้ายเห็ดทรัพเฟิลในขณะที่Bonbonจะมีลูกเล่นที่แตกต่างทั้งตัวFillingและการCoatChocolateด้วยสีสันสะดุดตา

จากที่ยืนเกาะตู้ดูเห็นมีBonbonอยู่ราว10กว่าชนิดเลือกแทบไม่ถูกเลยเพราะสีสันหน้าตาดูดีมากผมจัดมาจากการสุ่มเลือกสิ่งที่ชอบมา4ลูกๆละ35บาทอันได้แก่ส้มซ่า&amp;สายน้ำผึ้งและครีมชีส(ผมชอบตัวนี้ที่สุดมันมีความเปรี้ยวหวานตัดกับความขมของช็อกโกแลตครีมชีสช่วยเพิ่มtextureความหยุ่นๆในตัวเนื้อใส้)ข่า&amp;ยูสุ(เป็นรสชาติยอดนิยมเพราะดูจากจำนวนลูกที่หายไปแสดงว่าขายดีสุด)เฮเซิลนัทมาลิบู(เป็นอีกหนึ่งรสที่ชอบมากมีความเป็นถั่วๆเจือกลิ่นเหล้านิดหน่อยรสชาติมันดาร์กเข้มข้นและเมาสุดฤทธิ์กลิ่นเหล้าหึ่งมากมันเป็นอะไรที่แตกต่างจากรสอื่นดีครับ)ส่วนมัทฉะ&amp;เซนฉะ(ก็ดีงามเช่นกันให้ความรู้สึกเหมือนเป็นwhitechocolateติดรสชาเข้ามาด้วยเนื่องจากเป็นคนไม่ชอบทานติดหวานเลยชอบตัวนี้น้อยกว่าอีก3ตัว)มีอีกหลายตัวที่น่าสนใจเช่นชาไทยราสพ์เบอร์รี่&amp;กระเจี๊ยบเสาวรส&amp;งาดำฯลฯ

[บอกเล่าเก้าสิบ]

โดยส่วนตัวชอบร้านคาเฟ่แนวนี้นะครับคือมีองค์ประกอบสำคัญของทั้ง3สิ่งคือ

1)จิตวิญญาณของเจ้าของร้านที่ทำธุรกิจด้วยpassionมีความลงลึกจนเป็นความเชี่ยวชาญหรือexpertiseที่ลอกเลียนแบบอย่าง
2)signaturemenuเป็นอะไรที่จับต้องได้ผลิตภัณฑ์มีจุดขายที่น่าสนใจและที่สำคัญคนพูดไปในทิศทางเดียวกันว่าเมนูนี้เด็ดอันนี้อร่อย
3)aestheticexperienceคือประสบการณ์ที่ได้รับมันเกิดจากสุนทรียมิติใดมิติหนึ่งหรือทั้งหมดตั้งแต่รูปรสกลิ่นเสียงสัมผัสฉะนั้นการที่เมนูเครื่องดื่มรสดีpresentationดีงามบรรยากาศในร้านดูผ่อนคลายรวมถึงการบริการดีมันล้วนแล้วแต่ทำให้เรารู้สึกดึงดูดว่าจะต้องกลับมาซ้ำที่นี่อีกครั้ง

นานๆจะให้5ดาวทั้งทีก็ต้องรีวิวกันยืดยาวนิดนึงบางทีร้านที่ดีที่สุดอาจไม่ใช่ร้านที่คนนั่งเยอะที่สุดแต่เป็นร้านที่เรารู้สึกเข้าถึงหรือconnectedได้มากที่สุด",0.6727272727272727,1
260,"เนื่องจากมีงานของวงในที่เซ็นทรัลเวิล์ดเราเลยแวะไปเผื่อมีอะไรน่าชิมจนได้มาเจอร้านนี้เหมือนร้านนี้จะเคยมาจัดงานแล้วครั้งนึงแถวยาวมากเราเลยไม่สู้ค่ะ555ครั้งนี้แถวไม่ค่อยยาวเลยลองร้านนี้ดูปล.เราไม่เคยไปทานที่ร้านนะคะถ้ามีโอกาสจะลองไป

อาหาร:เราสั่งไข่กระทะอร่อยมากรสชาติกลมกล่อมความเค็มของหมูมาทำให้ไข่มีรสชาติพอดีๆไม่ต้องปรุงเพิ่มเลยขนมปังที่มาคู่กันก็อร่อยแต่แข็งไปนิด

ข้อเสียคือรอนานมากกกเหมือนเครื่องทำขนมปังจะเกิดข้อผิดพลาดขึ้นอะไรสักอย่างค่ะ",0.16352201257861634,0
261,"มาเชียงใหม่ต้องมากินเกื่ีอบทุกครั่งเมนูประจำคือสลัดผลไม้ในลูกเมล่อนฟินนนมากๆคะอาหารได้ปริมาณเยอะมากคุ้มค่าจานใหญ่มากๆ

แนะนำต้องสาขานี้นอกเมืองนะคะในเมืองรสไม่เหมือนกันไม่อร่อยเท่านะคะ(พูดถึงสลัดผลไม้นะคะ)

สาขาในเมื่องพาเพื่อนไปหน้าแตกเลยไม่อร่อยสมคำเราโม้ไว้",0.20437956204379562,0
262,"มาเที่ยวอยุธยาสิ่งที่ขาดไม่ได้คือการกินกุ้งเผา

มาทานร้านนี้เป็นครั้งแรกคนพื้นที่พามาทานมาถึงคนเยอะมากคิวยาวโชคดีที่จองโต๊ะมาก่อนรอเคลียร์โต๊ะไม่นานก็ได้นั่งโซนด้านล่างที่เป็นเรือบรรยากาศดี

เมนูที่ชอบที่สุดคือกุ้งเผาสั่งมาแบบ3ตัว1กิโลราคา1,700บาทกุ้งเผาเผามาดีมากเนื้อกุ้งสดเด้งทานคู่กับน้ำจิ้มซีฟู้ดรสเด็ดมันกุ้งเอามาคลุกข้าวฟินมากและไหลบัวผัดก้ามกุ้งแปลกดีไม่เคยเห็นเมนูนี้ที่ร้านทั่วๆไปรสชาติดีไหลบัวกรุบกรอบเข้ากันดีกับก้ามกุ้ง

ส่วนเมนูอื่นๆรสชาติโอเคแต่ติดรสหวานนำไปหน่อยเลยขอหักคะแนน",0.3082706766917293,0
263,"วันนี้มาฉลองตรุษจีนวันเที่ยวคงหนีไม่พ้นร้านอาหารจีนอร่อยๆตามลายแทงพันทิพมาครับ

วันนี้สั่งไปเยอะเลยทั้งเสี่ยวหลงเปาขนมจีบหมูกุ้งบะหมี่ราดซ้อทสูตรต้นตำหรับซาลาเปาไส้หวาน

ถือว่ารสชาติใช้ได้เลยครับ

ติดนิดเดียวผมมากินผิดวันคนจีนเยอะมากครับรอคิวเดือบชมเองเฮ้อ",0.10493827160493827,0
264,ไปเชียงใหม่ทุกครั้งต้องแวะทุกครั้งค่ะตั้งแต่สั่งมายังไม่เห็นมีอะไรไม่อร่อยเลยคุณภาพถ้าเทียบกับราคาแล้วไม่แพงเลยผักสดมากสเต็กจานเบ้งร้านสะอาดพนักงานบริการดีเคยไม่โอเคแค่ครั้งเดียวคือจองโต๊ะไว้ยืนรอพนักงานหน้าร้านคุยโทรศัพท์(กับลูกค้า)นานมากเห็นว่ามีคนรออยู่ก็ไม่เรียกคนอื่นมาช่วยรับลูกค้าปล่อยยืนรออยู่นานเลยคือโมโหหิว:),0.08666666666666667,0
265,"เคยลองสึเคะเมนละเค็มมากกลับมาลองอีกรอบให้โอกาสอีกครั้ง

คราวนี้สั่งออริจินอลแบบบังคะระกับทงคตสึมา
น้ำซุปกลมกล่อมอร่อยดีหวานมันซะใจ

ส่วนทงคตสึน้ำซุปสีขาวหวานเส้นนุ่มอร่อยใช้ได้

ถือว่าให้ผ่านกลับมาซ้ำแน่ๆ",0.2919254658385093,1
266,"ร้านเด็ดย่านวังบูรพาเป็นห้องแถวเปิดมาตั้งแต่สมัยอาม่ายังสาวยังคงรักษาบรรยากาศร้านไว้ดีเยี่ยมทั้งเก้าอี้พนักไม้หรือโต๊ะกลมหินอ่อน

มาร้านนี้ต้องโดนบะหมี่เกี๊ยวเป็ดตุ๋นที่เส้นบะหมี่นิ่มหนึบเป็ดรสชาติดีน้ำซุปหอมกรุ่นละมุนลิ้นมากับเกี๊ยวอร่อยๆเข้ากันได้เป็นอย่างดีจานที่สองลองสั่งราดหน้าเนื้ออร่อยอีกแล้วเส้นราดหน้ามีกลิ่นไหม้นิดๆน้ำเกรวี่ราดรสกลมกล่อมเนื้อวัวหมักนุ่มมากเหยาะน้ำตาลน้ำปลาน้ำส้มนิดหน่อยอร่อยเฮ

นอกนั้นยังมีบรรดาข้าวผัดผัดกะเพราผัดเนื้อน้ำมันหอยขนมจีบมาทานเสริมด้วย...จอดรถหน้าร้านต้องวัดดวงถ้าไม่มีก็จอดที่megaวังบูรพาครับ",0.05982905982905983,0
267,ออส่วนปลาหิมะแหล่มมากต้องลองถึงจะรู้กินที่ร้านนี้ตั้งแต่3ขวบจนตอนนี้อายุ30แล้ว-),0.14814814814814814,1
268,"เนื่องจากร้านสีมรกตหากสั่งข้าวหมูแดงแบบพิเศษจะใช้หมูคนละส่วนกับข้าวหมูแดงธรรมดาทำให้ต้องรีบมาไวๆก่อนที่จะหมดครับ

แต่ยังไงร้านนี้ก็สู้ร้านข้าวหมูแดงสนทศไม่ได้จริงๆครับ",0.21787709497206703,0
269,"ร้านหายากนิดนึงค่ะต้องเข้าไปในซอยที่มีเวิ้งที่จอดรถร้านอยู่ทางขวาแต่หน้าซอยก็มีป้ายชื่อร้านอยู่แนะนำว่าจากbtsทองหล่อเดินเข้าไปจะดีกว่านั่งรถจะเลยค่ะ
ที่ไปทานเป็นบุหเฟ่ต์หมูย่างเกาหลีเนื้อหมูหมักซอสนุ่มอร่อยดีค่ะแต่กินมากๆก็เลี่ยนหวังว่าจะดับเลี่ยนด้วยเครื่องเคียงต่างๆก็มีพวกผักดองกิมจิต่างๆทั่วไปมีลูกชิ้นราดซอสโกชูจังหอยแครงและก็ที่แปลกคือมีสลัดผลไม้ที่มีกล้วยอยู่ด้วยแต่สุดท้ายพึ่งไม่ได้ค่ะเครื่องเคียงและน้ำจิ้มไม่ถูกปากเลยออกจะเค็มไปนิดสรุปผ่านแค่หมูย่างนุ่มอร่อยค่ะ
จ่ายค่าเสียหายคนละ299รวมน้ำเปล่าฟรีแล้วก็ถือว่าไม่แพงอาจจะคุ้มค่ากับคุณภาพที่ได้เท่านี้",0.4888888888888889,0
270,"ร้านอาหารอิสลามเก่าแก่ชื่อดังถ้าไม่รู้จักจะหายากหน่อยเดินเข้าไปในตรอกมีทั่งนั่งค่อนข้างเยอะแต่คนก้อเยอะด้วยอาจต้องมีการแชร์ทั่นั่งกันภายในค่อนข้างร้อนอารมณ์แบบรีบกินรีบไปเสริฟไวเมนูหลสกหลายไม่เพียงแต่ข้าวหมกไก่เท่านั้นมีทั้งข้าวหมกเนื้อปอเปี๊ยสดซุปหางวัวก๋วยเตี๋ยวเนื้อเนื้อสะเต๊ะลูกชิ้นเนื้อ

ข้าวหมกไก่ข้าวไม่ได้สีเหลืองมากๆอย่างร้านทั่วไปแต่ร่วนอร่อยดีไก่นุ่มมากไม่เหนียวเรยชิ้นใหญ่ดีทีเด็ดเรยคือน้ำจิ้มราดที่ให้มาอร่อยมากเปรี้ยวๆหวานๆคือลงตัว

สลัดแขกน้ำสลัดราดมาชุ่มฉำมากไข่ต้มผักกาดก้อโอเค

ลูกชิ้นเนื้อไม้ละ10บาทลูกชิ้นเนื้อเต็มๆคำลูกเล็กๆน้ำจิ้มหวานๆข้นๆอร่อยดี",0.27702702702702703,0
